Value,State,Volume
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
520,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
519,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
518,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
517,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
516,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
515,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
514,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
513,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
512,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
511,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
510,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
509,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
508,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
507,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
506,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
505,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
504,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
503,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
502,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
501,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
500,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
499,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
498,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
497,"1,1",High
